id,plotRowNum,plotColumnNum,testName,entryNo,strain,plotRows,repNum,block
plot2091,52,38,2HYldT,27,SB1925238,2,1,6
plot2092,51,37,2HYldT,28,SB1925137,2,1,6
plot2093,53,34,2HYldT,29,SB1925334,2,1,6
plot2094,51,33,2HYldT,30,SB1925133,2,1,6
plot2095,54,33,2HYldT,31,SB1925433,2,1,6
plot2096,55,33,2HYldT,32,SB1925533,2,1,6
plot2097,53,37,2HYldT,33,SB1925337,2,1,6
plot2098,52,33,2HYldT,34,SB1925233,2,1,6
plot2099,55,36,2HYldT,35,SB1925536,2,1,6
plot2100,55,38,2HYldT,36,SB1925538,2,1,6
plot2101,57,27,2HYldI,19,SB1923322,2,2,5
plot2102,58,27,2HYldI,32,SB1923524,2,2,5
plot2103,59,27,2HYldI,14,SB1923421,2,2,5
plot2104,60,27,2HYldI,11,SB1923622,2,2,5
plot2105,61,27,2HYldI,12,SB1923324,2,2,5
plot2106,62,27,2HYldI,23,SB1923321,2,2,5
plot2107,57,28,2HYldI,27,SB1923721,2,2,5
plot2108,58,28,2HYldI,35,SB1923824,2,2,5
plot2109,59,28,2HYldI,21,SB1923423,2,2,5
plot2110,60,28,2HYldI,33,SB1923725,2,2,5
plot2111,61,28,2HYldI,2,SBCH15423,2,2,5
plot2112,62,28,2HYldI,36,SB1923723,2,2,5
plot2113,57,29,2HYldI,5,SB1923625,2,2,5
plot2114,58,29,2HYldI,17,SB1923325,2,2,5
plot2115,59,29,2HYldI,29,SB1923323,2,2,5
plot2116,60,29,2HYldI,13,SB1923422,2,2,5
plot2117,61,29,2HYldI,1,SBCH15815,2,2,5
plot2118,62,29,2HYldI,25,SB1923526,2,2,5
plot2119,57,30,2HYldI,24,SB1923724,2,2,5
plot2120,58,30,2HYldI,22,SB1923623,2,2,5
plot2121,59,30,2HYldI,26,SB1923726,2,2,5
plot2122,60,30,2HYldI,9,SB1923823,2,2,5
plot2123,61,30,2HYldI,7,SB1923424,2,2,5
plot2124,62,30,2HYldI,6,SB1923521,2,2,5
plot2125,57,31,2HYldI,8,SB1923523,2,2,5
plot2126,58,31,2HYldI,31,SB1923522,2,2,5
plot2127,59,31,2HYldI,15,SB1923626,2,2,5
plot2128,60,31,2HYldI,16,SB1923425,2,2,5
plot2129,61,31,2HYldI,4,SB1923822,2,2,5
plot2130,62,31,2HYldI,34,SB1923621,2,2,5
plot2131,57,32,2HYldI,10,SB1923326,2,2,5
plot2132,58,32,2HYldI,18,SB1923825,2,2,5
plot2133,59,32,2HYldI,3,SBCH15535,2,2,5
plot2134,60,32,2HYldI,28,SB1923426,2,2,5
plot2135,61,32,2HYldI,20,SB1923826,2,2,5
plot2136,62,32,2HYldI,30,SB1923821,2,2,5
plot2137,63,27,Border,237,B1000,2,0,5
plot2138,63,28,Border,238,B1000,2,0,5
plot2139,63,29,Border,239,B1000,2,0,5
plot2140,63,30,Border,240,B1000,2,0,5
plot2141,63,31,Border,241,B1000,2,0,5
plot2142,63,32,Border,242,B1000,2,0,5
plot2143,64,27,Border,243,B1000,2,0,5
plot2144,64,28,Border,244,B1000,2,0,5
plot2145,64,29,Border,245,B1000,2,0,5
plot2146,64,30,Border,246,B1000,2,0,5
plot2147,64,31,Border,247,B1000,2,0,5
plot2148,64,32,Border,248,B1000,2,0,5
plot2149,1,33,Border,249,B1000,2,0,6
plot2150,2,33,Border,250,B1000,2,0,6
plot2151,17,9,2HYldU,4,SB192179,2,1,2
plot2152,4,33,2HYldY,3,SBCH15535,2,1,6
plot2153,5,33,2HYldY,2,SBCH15423,2,1,6
plot2154,18,9,2HYldU,5,SB192189,2,1,2
plot2155,18,14,2HYldU,6,SB1921814,2,1,2
plot2156,16,11,2HYldU,7,SB1921611,2,1,2
plot2157,1,34,Border,251,B1000,2,0,6
plot2158,2,34,Border,252,B1000,2,0,6
plot2159,16,10,2HYldU,8,SB1921610,2,1,2
plot2160,20,14,2HYldU,9,SB1922014,2,1,2
plot2161,16,14,2HYldU,10,SB1921614,2,1,2
plot2162,16,9,2HYldU,11,SB192169,2,1,2
plot2163,17,14,2HYldU,12,SB1921714,2,1,2
plot2164,8,34,2HYldY,1,SBCH15815,2,1,6
plot2165,1,35,Border,253,B1000,2,0,6
plot2166,2,35,Border,254,B1000,2,0,6
plot2167,17,12,2HYldU,13,SB1921712,2,1,2
plot2168,19,13,2HYldU,14,SB1921913,2,1,2
plot2169,20,13,2HYldU,15,SB1922013,2,1,2
plot2170,18,13,2HYldU,16,SB1921813,2,1,2
plot2171,19,14,2HYldU,17,SB1921914,2,1,2
plot2172,15,9,2HYldU,18,SB192159,2,1,2
plot2173,1,36,Border,255,B1000,2,0,6
plot2174,2,36,Border,256,B1000,2,0,6
plot2175,15,12,2HYldU,19,SB1921512,2,1,2
plot2176,15,14,2HYldU,20,SB1921514,2,1,2
plot2177,16,12,2HYldU,21,SB1921612,2,1,2
plot2178,19,10,2HYldU,22,SB1921910,2,1,2
plot2179,18,11,2HYldU,23,SB1921811,2,1,2
plot2180,19,9,2HYldU,24,SB192199,2,1,2
plot2181,1,37,Border,257,B1000,2,0,6
plot2182,2,37,Border,258,B1000,2,0,6
plot2183,18,12,2HYldU,25,SB1921812,2,1,2
plot2184,20,12,2HYldU,26,SB1922012,2,1,2
plot2185,20,11,2HYldU,27,SB1922011,2,1,2
plot2186,17,11,2HYldU,28,SB1921711,2,1,2
plot2187,19,12,2HYldU,29,SB1921912,2,1,2
plot2188,18,10,2HYldU,30,SB1921810,2,1,2
plot2189,1,38,Border,259,B1000,2,0,6
plot2190,2,38,Border,260,B1000,2,0,6
plot2191,16,13,2HYldU,31,SB1921613,2,1,2
plot2192,17,13,2HYldU,32,SB1921713,2,1,2
plot2193,15,10,2HYldU,33,SB1921510,2,1,2
plot2194,15,13,2HYldU,34,SB1921513,2,1,2
plot2195,20,10,2HYldU,35,SB1922010,2,1,2
plot2196,20,9,2HYldU,36,SB192209,2,1,2
plot2197,40,20,2HYldV,4,SB1924020,2,1,3
plot2198,42,17,2HYldV,5,SB1924217,2,1,3
plot2199,40,17,2HYldV,6,SB1924017,2,1,3
plot2200,43,20,2HYldV,7,SB1924320,2,1,3
plot2201,44,20,2HYldV,8,SB1924420,2,1,3
plot2202,44,15,2HYldV,9,SB1924415,2,1,3
plot2203,39,15,2HYldV,10,SB1923915,2,1,3
plot2204,10,34,2HYldZ,1,SBCH15815,2,1,6
plot2205,44,19,2HYldV,11,SB1924419,2,1,3
plot2206,41,19,2HYldV,12,SB1924119,2,1,3
plot2207,39,16,2HYldV,13,SB1923916,2,1,3
plot2208,41,20,2HYldV,14,SB1924120,2,1,3
plot2209,41,15,2HYldV,15,SB1924115,2,1,3
plot2210,40,16,2HYldV,16,SB1924016,2,1,3
plot2211,42,16,2HYldV,17,SB1924216,2,1,3
plot2212,40,15,2HYldV,18,SB1924015,2,1,3
plot2213,42,15,2HYldV,19,SB1924215,2,1,3
plot2214,14,35,2HYldZ,2,SBCH15423,2,1,6
plot2215,44,17,2HYldV,20,SB1924417,2,1,3
plot2216,10,36,2HYldZ,3,SBCH15535,2,1,6
plot2217,44,18,2HYldV,21,SB1924418,2,1,3
plot2218,39,20,2HYldV,22,SB1923920,2,1,3
plot2219,40,18,2HYldV,23,SB1924018,2,1,3
plot2220,41,16,2HYldV,24,SB1924116,2,1,3
plot2221,41,18,2HYldV,25,SB1924118,2,1,3
plot2222,42,18,2HYldV,26,SB1924218,2,1,3
plot2223,43,18,2HYldV,27,SB1924318,2,1,3
plot2224,39,18,2HYldV,28,SB1923918,2,1,3
plot2225,43,19,2HYldV,29,SB1924319,2,1,3
plot2226,39,17,2HYldV,30,SB1923917,2,1,3
plot2227,43,16,2HYldV,31,SB1924316,2,1,3
plot2228,41,17,2HYldV,32,SB1924117,2,1,3
plot2229,42,19,2HYldV,33,SB1924219,2,1,3
plot2230,42,20,2HYldV,34,SB1924220,2,1,3
plot2231,43,15,2HYldV,35,SB1924315,2,1,3
plot2232,40,19,2HYldV,36,SB1924019,2,1,3
plot2233,15,33,2HYldT,28,SB1925137,2,2,6
plot2234,16,33,2HYldT,29,SB1925334,2,2,6
plot2235,17,33,2HYldT,34,SB1925233,2,2,6
plot2236,18,33,2HYldT,30,SB1925133,2,2,6
plot2237,19,33,2HYldT,15,SB1925138,2,2,6
plot2238,20,33,2HYldT,17,SB1925435,2,2,6
plot2239,15,34,2HYldT,13,SB1925134,2,2,6
plot2240,16,34,2HYldT,24,SB1925636,2,2,6
plot2241,17,34,2HYldT,2,SBCH15423,2,2,6
plot2242,18,34,2HYldT,19,SB1925236,2,2,6
plot2243,19,34,2HYldT,12,SB1925434,2,2,6
plot2244,20,34,2HYldT,25,SB1925634,2,2,6
plot2245,15,35,2HYldT,4,SB1925633,2,2,6
plot2246,16,35,2HYldT,18,SB1925534,2,2,6
plot2247,17,35,2HYldT,33,SB1925337,2,2,6
plot2248,18,35,2HYldT,14,SB1925235,2,2,6
plot2249,19,35,2HYldT,7,SB1925335,2,2,6
plot2250,20,35,2HYldT,8,SB1925135,2,2,6
plot2251,15,36,2HYldT,21,SB1925537,2,2,6
plot2252,16,36,2HYldT,20,SB1925237,2,2,6
plot2253,17,36,2HYldT,16,SB1925136,2,2,6
plot2254,18,36,2HYldT,9,SB1925336,2,2,6
plot2255,19,36,2HYldT,1,SBCH15815,2,2,6
plot2256,20,36,2HYldT,22,SB1925338,2,2,6
plot2257,15,37,2HYldT,35,SB1925536,2,2,6
plot2258,16,37,2HYldT,31,SB1925433,2,2,6
plot2259,17,37,2HYldT,36,SB1925538,2,2,6
plot2260,18,37,2HYldT,6,SB1925635,2,2,6
plot2261,19,37,2HYldT,11,SB1925437,2,2,6
plot2262,20,37,2HYldT,23,SB1925438,2,2,6
plot2263,15,38,2HYldT,32,SB1925533,2,2,6
plot2264,16,38,2HYldT,5,SB1925234,2,2,6
plot2265,17,38,2HYldT,10,SB1925535,2,2,6
plot2266,18,38,2HYldT,27,SB1925238,2,2,6
plot2267,19,38,2HYldT,3,SBCH15535,2,2,6
plot2268,20,38,2HYldT,26,SB1925333,2,2,6
plot2269,21,33,2HYldO,15,SB1925015,2,2,6
plot2270,22,33,2HYldO,28,SB1924719,2,2,6
plot2271,23,33,2HYldO,18,SB1924918,2,2,6
plot2272,24,33,2HYldO,14,SB1924920,2,2,6
plot2273,25,33,2HYldO,25,SB1924717,2,2,6
plot2274,26,33,2HYldO,5,SB1924718,2,2,6
plot2275,21,34,2HYldO,7,SB1924916,2,2,6
plot2276,22,34,2HYldO,10,SB1924519,2,2,6
plot2277,23,34,2HYldO,36,SB1924915,2,2,6
plot2278,24,34,2HYldO,1,SBCH15815,2,2,6
plot2279,25,34,2HYldO,32,SB1924615,2,2,6
plot2280,26,34,2HYldO,22,SB1924616,2,2,6
plot2281,21,35,2HYldO,31,SB1924517,2,2,6
plot2282,22,35,2HYldO,23,SB1924619,2,2,6
plot2283,23,35,2HYldO,20,SB1924917,2,2,6
plot2284,24,35,2HYldO,13,SB1924515,2,2,6
plot2285,25,35,2HYldO,21,SB1924618,2,2,6
plot2286,26,35,2HYldO,2,SBCH15423,2,2,6
plot2287,21,36,2HYldO,24,SB1924815,2,2,6
plot2288,22,36,2HYldO,26,SB1924617,2,2,6
plot2289,23,36,2HYldO,27,SB1925019,2,2,6
plot2290,24,36,2HYldO,6,SB1924820,2,2,6
plot2291,25,36,2HYldO,16,SB1924520,2,2,6
plot2292,26,36,2HYldO,29,SB1924516,2,2,6
plot2293,21,37,2HYldO,34,SB1925020,2,2,6
plot2294,22,37,2HYldO,30,SB1924620,2,2,6
plot2295,23,37,2HYldO,9,SB1925016,2,2,6
plot2296,24,37,2HYldO,35,SB1925017,2,2,6
plot2297,25,37,2HYldO,17,SB1924715,2,2,6
plot2298,26,37,2HYldO,8,SB1924819,2,2,6
plot2299,21,38,2HYldO,11,SB1924720,2,2,6
plot2300,22,38,2HYldO,19,SB1924817,2,2,6
plot2301,23,38,2HYldO,3,SBCH15535,2,2,6
plot2302,24,38,2HYldO,4,SB1924919,2,2,6
plot2303,25,38,2HYldO,33,SB1924716,2,2,6
plot2304,26,38,2HYldO,12,SB1925018,2,2,6
plot2305,60,13,2HYldW,4,SB1926013,2,1,2
plot2306,58,12,2HYldW,5,SB1925812,2,1,2
plot2307,58,14,2HYldW,6,SB1925814,2,1,2
plot2308,57,13,2HYldW,7,SB1925713,2,1,2
plot2309,59,9,2HYldW,8,SB192599,2,1,2
plot2310,61,10,2HYldW,9,SB1926110,2,1,2
plot2311,57,14,2HYldW,10,SB1925714,2,1,2
plot2312,58,11,2HYldW,11,SB1925811,2,1,2
plot2313,60,14,2HYldW,12,SB1926014,2,1,2
plot2314,58,10,2HYldW,13,SB1925810,2,1,2
plot2315,60,11,2HYldW,14,SB1926011,2,1,2
plot2316,32,34,2HYldP,2,SBCH15423,2,1,6
plot2317,62,12,2HYldW,15,SB1926212,2,1,2
plot2318,62,14,2HYldW,16,SB1926214,2,1,2
plot2319,57,11,2HYldW,17,SB1925711,2,1,2
plot2320,61,12,2HYldW,18,SB1926112,2,1,2
plot2321,60,12,2HYldW,19,SB1926012,2,1,2
plot2322,59,10,2HYldW,20,SB1925910,2,1,2
plot2323,59,14,2HYldW,21,SB1925914,2,1,2
plot2324,62,9,2HYldW,22,SB192629,2,1,2
plot2325,58,9,2HYldW,23,SB192589,2,1,2
plot2326,62,13,2HYldW,24,SB1926213,2,1,2
plot2327,62,11,2HYldW,25,SB1926211,2,1,2
plot2328,32,36,2HYldP,3,SBCH15535,2,1,6
plot2329,57,9,2HYldW,26,SB192579,2,1,2
plot2330,60,10,2HYldW,27,SB1926010,2,1,2
plot2331,61,11,2HYldW,28,SB1926111,2,1,2
plot2332,57,12,2HYldW,29,SB1925712,2,1,2
plot2333,31,37,2HYldP,1,SBCH15815,2,1,6
plot2334,59,13,2HYldW,30,SB1925913,2,1,2
plot2335,58,13,2HYldW,31,SB1925813,2,1,2
plot2336,59,12,2HYldW,32,SB1925912,2,1,2
plot2337,62,10,2HYldW,33,SB1926210,2,1,2
plot2338,59,11,2HYldW,34,SB1925911,2,1,2
plot2339,61,13,2HYldW,35,SB1926113,2,1,2
plot2340,60,9,2HYldW,36,SB192609,2,1,2
plot2341,33,33,2HYldAD,2,SBCH15423,2,1,6
plot2342,42,37,2HYldX,4,SB1924237,2,1,6
plot2343,40,36,2HYldX,5,SB1924036,2,1,6
plot2344,43,35,2HYldX,6,SB1924335,2,1,6
plot2345,39,35,2HYldX,7,SB1923935,2,1,6
plot2346,40,33,2HYldX,8,SB1924033,2,1,6
plot2347,33,34,2HYldAD,1,SBCH15815,2,1,6
plot2348,39,33,2HYldX,9,SB1923933,2,1,6
plot2349,44,34,2HYldX,10,SB1924434,2,1,6
plot2350,43,34,2HYldX,11,SB1924334,2,1,6
plot2351,40,34,2HYldX,12,SB1924034,2,1,6
plot2352,39,38,2HYldX,13,SB1923938,2,1,6
plot2353,42,35,2HYldX,14,SB1924235,2,1,6
plot2354,40,35,2HYldX,15,SB1924035,2,1,6
plot2355,39,36,2HYldX,16,SB1923936,2,1,6
plot2356,36,35,2HYldAD,3,SBCH15535,2,1,6
plot2357,42,34,2HYldX,17,SB1924234,2,1,6
plot2358,43,36,2HYldX,18,SB1924336,2,1,6
plot2359,43,38,2HYldX,19,SB1924338,2,1,6
plot2360,41,36,2HYldX,20,SB1924136,2,1,6
plot2361,41,33,2HYldX,21,SB1924133,2,1,6
plot2362,42,36,2HYldX,22,SB1924236,2,1,6
plot2363,43,37,2HYldX,23,SB1924337,2,1,6
plot2364,41,34,2HYldX,24,SB1924134,2,1,6
plot2365,44,36,2HYldX,25,SB1924436,2,1,6
plot2366,44,35,2HYldX,26,SB1924435,2,1,6
plot2367,42,33,2HYldX,27,SB1924233,2,1,6
plot2368,40,37,2HYldX,28,SB1924037,2,1,6
plot2369,39,34,2HYldX,29,SB1923934,2,1,6
plot2370,44,33,2HYldX,30,SB1924433,2,1,6
plot2371,44,37,2HYldX,31,SB1924437,2,1,6
plot2372,41,35,2HYldX,32,SB1924135,2,1,6
plot2373,41,38,2HYldX,33,SB1924138,2,1,6
plot2374,44,38,2HYldX,34,SB1924438,2,1,6
plot2375,43,33,2HYldX,35,SB1924333,2,1,6
plot2376,41,37,2HYldX,36,SB1924137,2,1,6
plot2377,8,36,2HYldY,4,SB192836,2,1,6
plot2378,6,34,2HYldY,5,SB192634,2,1,6
plot2379,6,35,2HYldY,6,SB192635,2,1,6
plot2380,6,37,2HYldY,7,SB192637,2,1,6
plot2381,4,34,2HYldY,8,SB192434,2,1,6
plot2382,3,37,2HYldY,9,SB192337,2,1,6
plot2383,3,36,2HYldY,10,SB192336,2,1,6
plot2384,4,36,2HYldY,11,SB192436,2,1,6
plot2385,7,34,2HYldY,12,SB192734,2,1,6
plot2386,7,35,2HYldY,13,SB192735,2,1,6
plot2387,7,38,2HYldY,14,SB192738,2,1,6
plot2388,7,37,2HYldY,15,SB192737,2,1,6
plot2389,4,38,2HYldY,16,SB192438,2,1,6
plot2390,4,35,2HYldY,17,SB192435,2,1,6
plot2391,7,36,2HYldY,18,SB192736,2,1,6
plot2392,8,38,2HYldY,19,SB192838,2,1,6
plot2393,6,38,2HYldY,20,SB192638,2,1,6
plot2394,4,37,2HYldY,21,SB192437,2,1,6
plot2395,3,33,2HYldY,22,SB192333,2,1,6
plot2396,8,33,2HYldY,23,SB192833,2,1,6
plot2397,5,36,2HYldY,24,SB192536,2,1,6
plot2398,5,35,2HYldY,25,SB192535,2,1,6
plot2399,6,36,2HYldY,26,SB192636,2,1,6
plot2400,5,34,2HYldY,27,SB192534,2,1,6
plot2401,39,37,2HYldX,2,SBCH15423,2,1,6
plot2402,7,33,2HYldY,28,SB192733,2,1,6
plot2403,8,35,2HYldY,29,SB192835,2,1,6
plot2404,5,38,2HYldY,30,SB192538,2,1,6
plot2405,3,38,2HYldY,31,SB192338,2,1,6
plot2406,5,37,2HYldY,32,SB192537,2,1,6
plot2407,6,33,2HYldY,33,SB192633,2,1,6
plot2408,40,38,2HYldX,1,SBCH15815,2,1,6
plot2409,3,35,2HYldY,34,SB192335,2,1,6
plot2410,42,38,2HYldX,3,SBCH15535,2,1,6
plot2411,8,37,2HYldY,35,SB192837,2,1,6
plot2412,3,34,2HYldY,36,SB192334,2,1,6
plot2413,45,33,2HYldAC,26,SB192157,2,2,6
plot2414,46,33,2HYldAC,24,SB192184,2,2,6
plot2415,47,33,2HYldAC,12,SB192164,2,2,6
plot2416,48,33,2HYldAC,4,SB192187,2,2,6
plot2417,49,33,2HYldAC,29,SB192167,2,2,6
plot2418,50,33,2HYldAC,36,SB192158,2,2,6
plot2419,45,34,2HYldAC,17,SB192165,2,2,6
plot2420,46,34,2HYldAC,16,SB192183,2,2,6
plot2421,47,34,2HYldAC,7,SB192194,2,2,6
plot2422,48,34,2HYldAC,10,SB192163,2,2,6
plot2423,49,34,2HYldAC,6,SB192205,2,2,6
plot2424,50,34,2HYldAC,19,SB192206,2,2,6
plot2425,45,35,2HYldAC,34,SB192176,2,2,6
plot2426,46,35,2HYldAC,1,SBCH15815,2,2,6
plot2427,47,35,2HYldAC,2,SBCH15423,2,2,6
plot2428,48,35,2HYldAC,22,SB192168,2,2,6
plot2429,49,35,2HYldAC,18,SB192186,2,2,6
plot2430,50,35,2HYldAC,15,SB192204,2,2,6
plot2431,45,36,2HYldAC,14,SB192208,2,2,6
plot2432,46,36,2HYldAC,32,SB192177,2,2,6
plot2433,47,36,2HYldAC,11,SB192203,2,2,6
plot2434,48,36,2HYldAC,33,SB192188,2,2,6
plot2435,49,36,2HYldAC,25,SB192175,2,2,6
plot2436,50,36,2HYldAC,30,SB192166,2,2,6
plot2437,45,37,2HYldAC,3,SBCH15535,2,2,6
plot2438,46,37,2HYldAC,35,SB192156,2,2,6
plot2439,47,37,2HYldAC,28,SB192178,2,2,6
plot2440,48,37,2HYldAC,9,SB192174,2,2,6
plot2441,49,37,2HYldAC,8,SB192207,2,2,6
plot2442,50,37,2HYldAC,13,SB192197,2,2,6
plot2443,45,38,2HYldAC,31,SB192196,2,2,6
plot2444,46,38,2HYldAC,21,SB192185,2,2,6
plot2445,47,38,2HYldAC,27,SB192193,2,2,6
plot2446,48,38,2HYldAC,5,SB192153,2,2,6
plot2447,49,38,2HYldAC,23,SB192195,2,2,6
plot2448,50,38,2HYldAC,20,SB192155,2,2,6
plot2449,14,33,2HYldZ,4,SB1921433,2,1,6
plot2450,11,38,2HYldZ,5,SB1921138,2,1,6
plot2451,11,33,2HYldZ,6,SB1921133,2,1,6
plot2452,12,38,2HYldZ,7,SB1921238,2,1,6
plot2453,13,35,2HYldZ,8,SB1921335,2,1,6
plot2454,9,34,2HYldZ,9,SB192934,2,1,6
plot2455,11,37,2HYldZ,10,SB1921137,2,1,6
plot2456,11,34,2HYldZ,11,SB1921134,2,1,6
plot2457,11,35,2HYldZ,12,SB1921135,2,1,6
plot2458,14,37,2HYldZ,13,SB1921437,2,1,6
plot2459,9,33,2HYldZ,14,SB192933,2,1,6
plot2460,14,36,2HYldZ,15,SB1921436,2,1,6
plot2461,10,37,2HYldZ,16,SB1921037,2,1,6
plot2462,10,38,2HYldZ,17,SB1921038,2,1,6
plot2463,10,33,2HYldZ,18,SB1921033,2,1,6
plot2464,12,37,2HYldZ,19,SB1921237,2,1,6
plot2465,9,37,2HYldZ,20,SB192937,2,1,6
plot2466,9,35,2HYldZ,21,SB192935,2,1,6
plot2467,13,33,2HYldZ,22,SB1921333,2,1,6
plot2468,12,33,2HYldZ,23,SB1921233,2,1,6
plot2469,13,38,2HYldZ,24,SB1921338,2,1,6
plot2470,54,36,2HYldT,3,SBCH15535,2,1,6
plot2471,13,36,2HYldZ,25,SB1921336,2,1,6
plot2472,13,34,2HYldZ,26,SB1921334,2,1,6
plot2473,9,38,2HYldZ,27,SB192938,2,1,6
plot2474,12,34,2HYldZ,28,SB1921234,2,1,6
plot2475,14,38,2HYldZ,29,SB1921438,2,1,6
plot2476,14,34,2HYldZ,30,SB1921434,2,1,6
plot2477,9,36,2HYldZ,31,SB192936,2,1,6
plot2478,56,37,2HYldT,1,SBCH15815,2,1,6
plot2479,11,36,2HYldZ,32,SB1921136,2,1,6
plot2480,10,35,2HYldZ,33,SB1921035,2,1,6
plot2481,12,36,2HYldZ,34,SB1921236,2,1,6
plot2482,12,35,2HYldZ,35,SB1921235,2,1,6
plot2483,13,37,2HYldZ,36,SB1921337,2,1,6
plot2484,56,38,2HYldT,2,SBCH15423,2,1,6
plot2485,57,33,2HYldH,35,SB1925211,2,2,6
plot2486,58,33,2HYldH,4,SB192529,2,2,6
plot2487,59,33,2HYldH,22,SB1925312,2,2,6
plot2488,60,33,2HYldH,23,SB1925411,2,2,6
plot2489,61,33,2HYldH,7,SB1925111,2,2,6
plot2490,62,33,2HYldH,34,SB1925614,2,2,6
plot2491,57,34,2HYldH,26,SB1925412,2,2,6
plot2492,58,34,2HYldH,27,SB1925210,2,2,6
plot2493,59,34,2HYldH,25,SB1925414,2,2,6
plot2494,60,34,2HYldH,5,SB192549,2,2,6
plot2495,61,34,2HYldH,30,SB1925613,2,2,6
plot2496,62,34,2HYldH,21,SB192539,2,2,6
plot2497,57,35,2HYldH,20,SB1925310,2,2,6
plot2498,58,35,2HYldH,3,SBCH15535,2,2,6
plot2499,59,35,2HYldH,28,SB192569,2,2,6
plot2500,60,35,2HYldH,6,SB1925114,2,2,6
plot2501,61,35,2HYldH,33,SB192519,2,2,6
plot2502,62,35,2HYldH,17,SB1925611,2,2,6
plot2503,57,36,2HYldH,36,SB1925112,2,2,6
plot2504,58,36,2HYldH,9,SB1925213,2,2,6
plot2505,59,36,2HYldH,10,SB1925410,2,2,6
plot2506,60,36,2HYldH,15,SB1925214,2,2,6
plot2507,61,36,2HYldH,29,SB1925511,2,2,6
plot2508,62,36,2HYldH,11,SB1925512,2,2,6
plot2509,57,37,2HYldH,18,SB1925110,2,2,6
plot2510,58,37,2HYldH,19,SB1925413,2,2,6
plot2511,59,37,2HYldH,14,SB192559,2,2,6
plot2512,60,37,2HYldH,13,SB1925612,2,2,6
plot2513,61,37,2HYldH,16,SB1925513,2,2,6
plot2514,62,37,2HYldH,1,SBCH15815,2,2,6
plot2515,57,38,2HYldH,8,SB1925311,2,2,6
plot2516,58,38,2HYldH,32,SB1925510,2,2,6
plot2517,59,38,2HYldH,2,SBCH15423,2,2,6
plot2518,60,38,2HYldH,31,SB1925610,2,2,6
plot2519,61,38,2HYldH,12,SB1925514,2,2,6
plot2520,62,38,2HYldH,24,SB1925314,2,2,6
plot2521,63,33,Border,261,B1000,2,0,6
plot2522,63,34,Border,262,B1000,2,0,6
plot2523,63,35,Border,263,B1000,2,0,6
plot2524,63,36,Border,264,B1000,2,0,6
plot2525,63,37,Border,265,B1000,2,0,6
plot2526,63,38,Border,266,B1000,2,0,6
plot2527,64,33,Border,267,B1000,2,0,6
plot2528,64,34,Border,268,B1000,2,0,6
plot2529,64,35,Border,269,B1000,2,0,6
plot2530,64,36,Border,270,B1000,2,0,6
plot2531,64,37,Border,271,B1000,2,0,6
plot2532,64,38,Border,272,B1000,2,0,6
plot2533,1,39,Border,273,B1000,2,0,7
plot2534,2,39,Border,274,B1000,2,0,7
plot2535,3,39,2YAdvJ,18,B1000,4,2,7
plot2536,4,39,2YAdvJ,29,B1000,4,2,7
plot2537,5,39,2YAdvJ,25,B1000,4,2,7
plot2538,6,39,2YAdvJ,8,B1000,4,2,7
plot2539,7,39,2YAdvJ,20,B1000,4,2,7
plot2540,8,39,2YAdvJ,34,B1000,4,2,7
plot2541,1,40,Border,275,B1000,4,0,7
plot2542,2,40,Border,276,B1000,4,0,7
plot2543,3,40,2YAdvJ,32,SB1925742,4,2,7
plot2544,4,40,2YAdvJ,21,SB1926043,4,2,7
plot2545,5,40,2YAdvJ,5,SB1925743,4,2,7
plot2546,6,40,2YAdvJ,36,SB1926144,4,2,7
plot2547,7,40,2YAdvJ,7,SB1926042,4,2,7
plot2548,8,40,2YAdvJ,27,SB1925944,4,2,7
plot2549,1,41,Border,277,B1000,4,0,7
plot2550,2,41,Border,278,B1000,4,0,7
plot2551,3,41,2YAdvJ,16,SB1926041,4,2,7
plot2552,4,41,2YAdvJ,1,SBCH15815,4,2,7
plot2553,5,41,2YAdvJ,28,SB1925943,4,2,7
plot2554,6,41,2YAdvJ,30,SB1926241,4,2,7
plot2555,7,41,2YAdvJ,2,SBCH15423,4,2,7
plot2556,8,41,2YAdvJ,3,SBCH15535,4,2,7
plot2557,1,42,Border,279,B1000,4,0,7
plot2558,2,42,Border,280,B1000,4,0,7
plot2559,3,42,2YAdvJ,15,SB1925841,4,2,7
plot2560,4,42,2YAdvJ,31,SB1925740,4,2,7
plot2561,5,42,2YAdvJ,4,SB1925940,4,2,7
plot2562,6,42,2YAdvJ,26,SB1926244,4,2,7
plot2563,7,42,2YAdvJ,10,SB1925842,4,2,7
plot2564,8,42,2YAdvJ,17,SB192842,4,2,7
plot2565,1,43,Border,281,B1000,4,0,7
plot2566,2,43,Border,282,B1000,4,0,7
plot2567,3,43,2YAdvJ,19,SB192343,4,2,7
plot2568,4,43,2YAdvJ,11,SB192443,4,2,7
plot2569,5,43,2YAdvJ,24,SB192543,4,2,7
plot2570,6,43,2YAdvJ,13,SB192643,4,2,7
plot2571,7,43,2YAdvJ,22,SB1925741,4,2,7
plot2572,8,43,2YAdvJ,14,SB1925941,4,2,7
plot2573,1,44,Border,283,B1000,4,0,7
plot2574,2,44,Border,284,B1000,4,0,7
plot2575,3,44,2YAdvJ,23,SB1926140,4,2,7
plot2576,4,44,2YAdvJ,6,SB1926141,4,2,7
plot2577,5,44,2YAdvJ,12,SB1926240,4,2,7
